No.,Time,Source,Destination,Protocol,Length,Info
1305,87.083314,192.168.178.52,192.168.178.59,RTP,971,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27431, Time=2750828614"
1306,87.083318,192.168.178.52,192.168.178.59,RTP,971,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27432, Time=2750828614"
1307,87.085684,192.168.178.52,192.168.178.59,RTP,971,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27433, Time=2750828614"
1308,87.086829,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28565, Time=3841423919"
1309,87.089166,192.168.178.52,192.168.178.59,RTP,971,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27434, Time=2750828614, Mark"
1350,87.210278,192.168.178.52,192.168.178.59,RTP,150,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28566, Time=3841424879"
1352,87.210309,192.168.178.52,192.168.178.59,RTP,155,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28567, Time=3841425839"
1353,87.210311,192.168.178.52,192.168.178.59,RTP,1034,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27435, Time=2750834374"
1354,87.210321,192.168.178.52,192.168.178.59,RTP,147,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28568, Time=3841426799"
1355,87.210324,192.168.178.52,192.168.178.59,RTP,1034,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27436, Time=2750834374"
1356,87.210326,192.168.178.52,192.168.178.59,RTP,1034,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27437, Time=2750834374"
1357,87.210345,192.168.178.52,192.168.178.59,RTP,1035,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27438, Time=2750834374"
1358,87.210347,192.168.178.52,192.168.178.59,RTP,1035,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27439, Time=2750834374, Mark"
1359,87.210349,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28569, Time=3841427759"
1361,87.210357,192.168.178.52,192.168.178.59,RTP,145,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28570, Time=3841428719"
1362,87.210359,192.168.178.52,192.168.178.59,RTP,156,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28571, Time=3841429679"
1369,87.229331,192.168.178.52,192.168.178.59,RTP,1038,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27440, Time=2750841574"
1370,87.230462,192.168.178.52,192.168.178.59,RTP,1038,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27441, Time=2750841574"
1371,87.230472,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28572, Time=3841430639"
1377,87.232986,192.168.178.52,192.168.178.59,RTP,1038,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27442, Time=2750841574"
1383,87.242066,192.168.178.52,192.168.178.59,RTP,1038,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27443, Time=2750841574"
1410,87.365111,192.168.178.52,192.168.178.59,RTP,1038,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27444, Time=2750841574, Mark"
1411,87.365153,192.168.178.52,192.168.178.59,RTP,166,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28573, Time=3841431599"
1412,87.365158,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28574, Time=3841432559"
1414,87.365164,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28575, Time=3841433519"
1415,87.365173,192.168.178.52,192.168.178.59,RTP,1032,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27445, Time=2750847334"
1416,87.365178,192.168.178.52,192.168.178.59,RTP,1032,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27446, Time=2750847334"
1417,87.365181,192.168.178.52,192.168.178.59,RTP,1032,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27447, Time=2750847334"
1418,87.365191,192.168.178.52,192.168.178.59,RTP,1032,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27448, Time=2750847334"
1419,87.365195,192.168.178.52,192.168.178.59,RTP,147,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28576, Time=3841434479"
1420,87.365198,192.168.178.52,192.168.178.59,RTP,1032,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27449, Time=2750847334, Mark"
1421,87.365201,192.168.178.52,192.168.178.59,RTP,157,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28577, Time=3841435439"
1422,87.365231,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28578, Time=3841436399"
1423,87.365235,192.168.178.52,192.168.178.59,RTP,1054,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27450, Time=2750853094"
1424,87.365238,192.168.178.52,192.168.178.59,RTP,1054,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27451, Time=2750853094"
1425,87.365244,192.168.178.52,192.168.178.59,RTP,1054,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27452, Time=2750853094"
1432,87.374975,192.168.178.52,192.168.178.59,RTP,1054,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27453, Time=2750853094"
1433,87.374989,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28579, Time=3841437359"
1434,87.374992,192.168.178.52,192.168.178.59,RTP,1054,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27454, Time=2750853094, Mark"
1446,87.387515,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28580, Time=3841438319"
1488,87.516592,192.168.178.52,192.168.178.59,RTP,154,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28581, Time=3841439279"
1489,87.516648,192.168.178.52,192.168.178.59,RTP,1023,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27455, Time=2750858854"
1490,87.516649,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28582, Time=3841440239"
1491,87.516651,192.168.178.52,192.168.178.59,RTP,1023,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27456, Time=2750858854"
1493,87.516664,192.168.178.52,192.168.178.59,RTP,1024,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27457, Time=2750858854"
1494,87.516666,192.168.178.52,192.168.178.59,RTP,1024,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27458, Time=2750858854"
1495,87.516684,192.168.178.52,192.168.178.59,RTP,1024,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27459, Time=2750858854, Mark"
1496,87.516687,192.168.178.52,192.168.178.59,RTP,178,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28583, Time=3841441199"
1497,87.516689,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28584, Time=3841442159"
1498,87.516693,192.168.178.52,192.168.178.59,RTP,954,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27460, Time=2750864704"
1499,87.516705,192.168.178.52,192.168.178.59,RTP,955,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27461, Time=2750864704"
1500,87.516707,192.168.178.52,192.168.178.59,RTP,955,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27462, Time=2750864704"
1501,87.516709,192.168.178.52,192.168.178.59,RTP,955,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27463, Time=2750864704"
1502,87.516721,192.168.178.52,192.168.178.59,RTP,955,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27464, Time=2750864704, Mark"
1503,87.516723,192.168.178.52,192.168.178.59,RTP,147,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28585, Time=3841443119"
1504,87.516724,192.168.178.52,192.168.178.59,RTP,163,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28586, Time=3841444079"
1507,87.529701,192.168.178.52,192.168.178.59,RTP,139,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28587, Time=3841445039"
1515,87.551189,192.168.178.52,192.168.178.59,RTP,1027,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27465, Time=2750870464"
1516,87.551223,192.168.178.52,192.168.178.59,RTP,163,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28588, Time=3841445999"
1525,87.559739,192.168.178.52,192.168.178.59,RTP,1027,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27466, Time=2750870464"
1526,87.559749,192.168.178.52,192.168.178.59,RTP,1027,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27467, Time=2750870464"
1563,87.690087,192.168.178.52,192.168.178.59,RTP,1027,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27468, Time=2750870464"
1564,87.690109,192.168.178.52,192.168.178.59,RTP,1028,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27469, Time=2750870464, Mark"
1565,87.690111,192.168.178.52,192.168.178.59,RTP,139,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28589, Time=3841446959"
1567,87.690114,192.168.178.52,192.168.178.59,RTP,163,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28590, Time=3841447919"
1568,87.690118,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28591, Time=3841448879"
1569,87.69012,192.168.178.52,192.168.178.59,RTP,1060,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27470, Time=2750876134"
1570,87.690122,192.168.178.52,192.168.178.59,RTP,1060,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27471, Time=2750876134"
1571,87.690126,192.168.178.52,192.168.178.59,RTP,1061,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27472, Time=2750876134"
1572,87.690128,192.168.178.52,192.168.178.59,RTP,1061,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27473, Time=2750876134"
1573,87.69013,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28592, Time=3841449839"
1574,87.690133,192.168.178.52,192.168.178.59,RTP,1061,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27474, Time=2750876134, Mark"
1575,87.690135,192.168.178.52,192.168.178.59,RTP,147,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28593, Time=3841450799"
1576,87.690136,192.168.178.52,192.168.178.59,RTP,145,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28594, Time=3841451759"
1577,87.690138,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28595, Time=3841452719"
1584,87.697376,192.168.178.52,192.168.178.59,RTP,1025,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27475, Time=2750883334"
1585,87.697392,192.168.178.52,192.168.178.59,RTP,1025,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27476, Time=2750883334"
1586,87.701732,192.168.178.52,192.168.178.59,RTP,1025,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27477, Time=2750883334"
1588,87.704201,192.168.178.52,192.168.178.59,RTP,1026,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27478, Time=2750883334"
1592,87.708454,192.168.178.52,192.168.178.59,RTP,149,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28596, Time=3841453679"
1593,87.712976,192.168.178.52,192.168.178.59,RTP,1026,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27479, Time=2750883334, Mark"
1622,87.840087,192.168.178.52,192.168.178.59,RTP,152,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28597, Time=3841454639"
1624,87.8401,192.168.178.52,192.168.178.59,RTP,155,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28598, Time=3841455599"
1625,87.840102,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28599, Time=3841456559"
1626,87.840106,192.168.178.52,192.168.178.59,RTP,1054,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27480, Time=2750889184"
1627,87.840108,192.168.178.52,192.168.178.59,RTP,1054,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27481, Time=2750889184"
1628,87.840113,192.168.178.52,192.168.178.59,RTP,1054,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27482, Time=2750889184"
1629,87.840114,192.168.178.52,192.168.178.59,RTP,1054,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27483, Time=2750889184"
1630,87.840116,192.168.178.52,192.168.178.59,RTP,169,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28600, Time=3841457519"
1631,87.840119,192.168.178.52,192.168.178.59,RTP,1055,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27484, Time=2750889184, Mark"
1633,87.840122,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28601, Time=3841458479"
1634,87.840124,192.168.178.52,192.168.178.59,RTP,993,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27485, Time=2750894944"
1635,87.840127,192.168.178.52,192.168.178.59,RTP,993,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27486, Time=2750894944"
1636,87.840129,192.168.178.52,192.168.178.59,RTP,145,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28602, Time=3841459439"
1637,87.84013,192.168.178.52,192.168.178.59,RTP,993,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27487, Time=2750894944"
1638,87.840143,192.168.178.52,192.168.178.59,RTP,993,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27488, Time=2750894944"
1639,87.840145,192.168.178.52,192.168.178.59,RTP,993,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27489, Time=2750894944"
1650,87.848784,192.168.178.52,192.168.178.59,RTP,994,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27490, Time=2750894944, Mark"
1651,87.848797,192.168.178.52,192.168.178.59,RTP,157,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28603, Time=3841460399"
1655,87.868312,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28604, Time=3841461359"
1673,87.92578,192.168.178.52,192.168.178.59,RTP,1063,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27491, Time=2750900704"
1674,87.925796,192.168.178.52,192.168.178.59,RTP,1063,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27492, Time=2750900704"
1675,87.925802,192.168.178.52,192.168.178.59,RTP,1063,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27493, Time=2750900704"
1677,87.925806,192.168.178.52,192.168.178.59,RTP,1063,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27494, Time=2750900704"
1678,87.925808,192.168.178.52,192.168.178.59,RTP,147,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28605, Time=3841462319"
1679,87.925811,192.168.178.52,192.168.178.59,RTP,1064,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27495, Time=2750900704, Mark"
1680,87.925813,192.168.178.52,192.168.178.59,RTP,153,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28606, Time=3841463279"
1681,87.927948,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28607, Time=3841464239"
1720,88.059228,192.168.178.52,192.168.178.59,RTP,145,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28608, Time=3841465199"
1721,88.059241,192.168.178.52,192.168.178.59,RTP,167,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28609, Time=3841466159"
1722,88.059243,192.168.178.52,192.168.178.59,RTP,1069,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27496, Time=2750906464"
1723,88.059244,192.168.178.52,192.168.178.59,RTP,1069,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27497, Time=2750906464"
1724,88.059248,192.168.178.52,192.168.178.59,RTP,1069,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27498, Time=2750906464"
1725,88.05925,192.168.178.52,192.168.178.59,RTP,1070,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27499, Time=2750906464"
1726,88.059251,192.168.178.52,192.168.178.59,RTP,138,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28610, Time=3841467119"
1727,88.059255,192.168.178.52,192.168.178.59,RTP,1070,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27500, Time=2750906464, Mark"
1728,88.059256,192.168.178.52,192.168.178.59,RTP,164,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28611, Time=3841468079"
1729,88.059257,192.168.178.52,192.168.178.59,RTP,980,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27501, Time=2750912224"
1730,88.05926,192.168.178.52,192.168.178.59,RTP,980,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27502, Time=2750912224"
1731,88.059262,192.168.178.52,192.168.178.59,RTP,980,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27503, Time=2750912224"
1732,88.059263,192.168.178.52,192.168.178.59,RTP,980,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27504, Time=2750912224"
1733,88.059264,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28612, Time=3841469039"
1734,88.059267,192.168.178.52,192.168.178.59,RTP,980,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27505, Time=2750912224, Mark"
1735,88.059268,192.168.178.52,192.168.178.59,RTP,154,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28613, Time=3841469999"
1737,88.06909,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28614, Time=3841470959"
1741,88.077187,192.168.178.52,192.168.178.59,RTP,1126,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27506, Time=2750917984"
1742,88.077197,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27507, Time=2750917984"
1743,88.081514,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27508, Time=2750917984"
1764,88.146422,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27509, Time=2750917984"
1765,88.146455,192.168.178.52,192.168.178.59,RTP,149,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28615, Time=3841471919"
1767,88.146465,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27510, Time=2750917984, Mark"
1768,88.146476,192.168.178.52,192.168.178.59,RTP,153,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28616, Time=3841472879"
1769,88.146481,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28617, Time=3841473839"
1770,88.149408,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28618, Time=3841474799"
1773,88.169947,192.168.178.52,192.168.178.59,RTP,1104,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27511, Time=2750925184"
1784,88.176692,192.168.178.52,192.168.178.59,RTP,1104,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27512, Time=2750925184"
1785,88.176717,192.168.178.52,192.168.178.59,RTP,1104,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27513, Time=2750925184"
1786,88.176737,192.168.178.52,192.168.178.59,RTP,1104,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27514, Time=2750925184"
1787,88.176743,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28619, Time=3841475759"
1788,88.176745,192.168.178.52,192.168.178.59,RTP,1104,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27515, Time=2750925184, Mark"
1832,88.30488,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28620, Time=3841476719"
1834,88.304895,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28621, Time=3841477679"
1835,88.304896,192.168.178.52,192.168.178.59,RTP,1034,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27516, Time=2750930944"
1836,88.3049,192.168.178.52,192.168.178.59,RTP,1035,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27517, Time=2750930944"
1837,88.304901,192.168.178.52,192.168.178.59,RTP,1035,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27518, Time=2750930944"
1838,88.304902,192.168.178.52,192.168.178.59,RTP,1035,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27519, Time=2750930944"
1839,88.304905,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28622, Time=3841478639"
1840,88.304906,192.168.178.52,192.168.178.59,RTP,1035,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27520, Time=2750930944, Mark"
1841,88.304907,192.168.178.52,192.168.178.59,RTP,154,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28623, Time=3841479599"
1842,88.304908,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28624, Time=3841480559"
1843,88.304911,192.168.178.52,192.168.178.59,RTP,963,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27521, Time=2750936704"
1844,88.304912,192.168.178.52,192.168.178.59,RTP,964,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27522, Time=2750936704"
1845,88.304913,192.168.178.52,192.168.178.59,RTP,964,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27523, Time=2750936704"
1846,88.304916,192.168.178.52,192.168.178.59,RTP,964,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27524, Time=2750936704"
1847,88.304917,192.168.178.52,192.168.178.59,RTP,138,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28625, Time=3841481519"
1848,88.304918,192.168.178.52,192.168.178.59,RTP,964,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27525, Time=2750936704, Mark"
1849,88.307223,192.168.178.52,192.168.178.59,RTP,169,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28626, Time=3841482479"
1880,88.441651,192.168.178.52,192.168.178.59,RTP,153,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28627, Time=3841483439"
1882,88.441669,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27526, Time=2750942464"
1883,88.441671,192.168.178.52,192.168.178.59,RTP,107,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28628, Time=3841484399"
1884,88.441678,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27527, Time=2750942464"
1885,88.44168,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27528, Time=2750942464"
1886,88.441684,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27529, Time=2750942464"
1887,88.441686,192.168.178.52,192.168.178.59,RTP,115,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28629, Time=3841485359"
1888,88.441687,192.168.178.52,192.168.178.59,RTP,1159,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27530, Time=2750942464, Mark"
1889,88.441688,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28630, Time=3841486319"
1890,88.441692,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28631, Time=3841487279"
1891,88.441693,192.168.178.52,192.168.178.59,RTP,1157,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27531, Time=2750948224"
1892,88.441695,192.168.178.52,192.168.178.59,RTP,1157,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27532, Time=2750948224"
1893,88.4417,192.168.178.52,192.168.178.59,RTP,1157,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27533, Time=2750948224"
1894,88.441701,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28632, Time=3841488239"
1895,88.441703,192.168.178.52,192.168.178.59,RTP,1157,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27534, Time=2750948224"
1897,88.441707,192.168.178.52,192.168.178.59,RTP,1157,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27535, Time=2750948224, Mark"
1903,88.447357,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28633, Time=3841489199"
1907,88.468866,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28634, Time=3841490159"
1910,88.476864,192.168.178.52,192.168.178.59,RTP,1149,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27536, Time=2750953984"
1947,88.604661,192.168.178.52,192.168.178.59,RTP,1149,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27537, Time=2750953984"
1948,88.604697,192.168.178.52,192.168.178.59,RTP,1149,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=27538, Time=2750953984"
