No.,Time,Source,Destination,Protocol,Length,Info
46257,85.516688,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35508, Time=2754735244"
46259,85.519611,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35509, Time=2754735244"
46260,85.522684,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35510, Time=2754735244"
46262,85.524892,192.168.178.52,192.168.178.59,RTP,129,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30737, Time=3843509039"
46263,85.527686,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35511, Time=2754735244"
46264,85.529598,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35512, Time=2754735244"
46265,85.53343,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35513, Time=2754735244"
46267,85.536699,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35514, Time=2754735244"
46269,85.540481,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35515, Time=2754735244"
46271,85.542149,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35516, Time=2754735244"
46275,85.546965,192.168.178.52,192.168.178.59,RTP,134,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30738, Time=3843509999"
46276,85.547336,192.168.178.52,192.168.178.59,RTP,1117,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35517, Time=2754735244, Mark"
46277,85.558577,192.168.178.52,192.168.178.59,RTP,1150,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35518, Time=2754741004"
46278,85.558704,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35519, Time=2754741004"
46279,85.558767,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35520, Time=2754741004"
46280,85.559838,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35521, Time=2754741004"
46281,85.561976,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35522, Time=2754741004"
46283,85.565034,192.168.178.52,192.168.178.59,RTP,138,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30739, Time=3843510959"
46284,85.566792,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35523, Time=2754741004"
46285,85.56948,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35524, Time=2754741004"
46286,85.574498,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35525, Time=2754741004"
46287,85.577376,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35526, Time=2754741004"
46288,85.580288,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35527, Time=2754741004"
46289,85.583497,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35528, Time=2754741004"
46290,85.584403,192.168.178.52,192.168.178.59,RTP,134,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30740, Time=3843511919"
46299,85.587292,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35529, Time=2754741004"
46306,85.591075,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35530, Time=2754741004"
46307,85.593131,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35531, Time=2754741004"
46316,85.597147,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35532, Time=2754741004"
46317,85.600099,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35533, Time=2754741004, Mark"
46318,85.604478,192.168.178.52,192.168.178.59,RTP,131,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30741, Time=3843512879"
46321,85.621523,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35534, Time=2754746764"
46322,85.621874,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35535, Time=2754746764"
46323,85.622034,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35536, Time=2754746764"
46324,85.622113,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35537, Time=2754746764"
46325,85.622244,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35538, Time=2754746764"
46326,85.622352,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35539, Time=2754746764"
46328,85.62487,192.168.178.52,192.168.178.59,RTP,141,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30742, Time=3843513839"
46329,85.625081,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35540, Time=2754746764"
46330,85.628236,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35541, Time=2754746764"
46331,85.633171,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35542, Time=2754746764"
46332,85.634885,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35543, Time=2754746764"
46333,85.638795,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35544, Time=2754746764"
46334,85.641851,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35545, Time=2754746764"
46337,85.645589,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30743, Time=3843514799"
46339,85.645724,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35546, Time=2754746764"
46340,85.650682,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35547, Time=2754746764"
46341,85.652632,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35548, Time=2754746764"
46349,85.658341,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35549, Time=2754746764"
46356,85.660256,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35550, Time=2754746764, Mark"
46358,85.664377,192.168.178.52,192.168.178.59,RTP,138,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30744, Time=3843515759"
46368,85.684912,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30745, Time=3843516719"
46369,85.688415,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35551, Time=2754752524"
46370,85.688589,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35552, Time=2754752524"
46371,85.693532,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35553, Time=2754752524"
46373,85.695391,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35554, Time=2754752524"
46375,85.698958,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35555, Time=2754752524"
46377,85.702085,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35556, Time=2754752524"
46378,85.704887,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35557, Time=2754752524"
46379,85.706179,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30746, Time=3843517679"
46380,85.707978,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35558, Time=2754752524"
46381,85.711783,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35559, Time=2754752524"
46382,85.714588,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35560, Time=2754752524"
46383,85.718456,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35561, Time=2754752524"
46386,85.722557,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35562, Time=2754752524"
46393,85.724468,192.168.178.52,192.168.178.59,RTP,136,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30747, Time=3843518639"
46394,85.726229,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35563, Time=2754752524"
46401,85.729452,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35564, Time=2754752524"
46403,85.732133,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35565, Time=2754752524"
46409,85.734942,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35566, Time=2754752524"
46410,85.73996,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35567, Time=2754752524, Mark"
46412,85.745164,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30748, Time=3843519599"
46415,85.749371,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35568, Time=2754758284"
46416,85.749488,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35569, Time=2754758284"
46417,85.752897,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35570, Time=2754758284"
46418,85.755982,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35571, Time=2754758284"
46419,85.759392,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35572, Time=2754758284"
46420,85.762362,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35573, Time=2754758284"
46423,85.765936,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30749, Time=3843520559"
46424,85.766202,192.168.178.52,192.168.178.59,RTP,1124,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35574, Time=2754758284"
46425,85.769452,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35575, Time=2754758284"
46426,85.772614,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35576, Time=2754758284"
46427,85.776897,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35577, Time=2754758284"
46428,85.778763,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35578, Time=2754758284"
46429,85.782289,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35579, Time=2754758284"
46431,85.784301,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30750, Time=3843521519"
46432,85.786373,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35580, Time=2754758284"
46434,85.789339,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35581, Time=2754758284"
46435,85.79228,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35582, Time=2754758284"
46443,85.796271,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35583, Time=2754758284"
46446,85.798929,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35584, Time=2754758284, Mark"
46453,85.804451,192.168.178.52,192.168.178.59,RTP,140,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30751, Time=3843522479"
46460,85.816742,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35585, Time=2754765484"
46461,85.816945,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35586, Time=2754765484"
46462,85.817075,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35587, Time=2754765484"
46463,85.817146,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35588, Time=2754765484"
46464,85.818835,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35589, Time=2754765484"
46465,85.820737,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35590, Time=2754765484"
46467,85.824658,192.168.178.52,192.168.178.59,RTP,136,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30752, Time=3843523439"
46468,85.826357,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35591, Time=2754765484"
46469,85.829629,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35592, Time=2754765484"
46470,85.832874,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35593, Time=2754765484"
46471,85.834549,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35594, Time=2754765484"
46472,85.837766,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35595, Time=2754765484"
46473,85.841862,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35596, Time=2754765484"
46475,85.845941,192.168.178.52,192.168.178.59,RTP,149,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30753, Time=3843524399"
46476,85.846206,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35597, Time=2754765484"
46479,85.849203,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35598, Time=2754765484"
46480,85.852859,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35599, Time=2754765484"
46482,85.855944,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35600, Time=2754765484"
46489,85.859302,192.168.178.52,192.168.178.59,RTP,1161,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35601, Time=2754765484"
46496,85.862788,192.168.178.52,192.168.178.59,RTP,1161,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35602, Time=2754765484, Mark"
46497,85.864694,192.168.178.52,192.168.178.59,RTP,141,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30754, Time=3843525359"
46506,85.884969,192.168.178.52,192.168.178.59,RTP,147,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30755, Time=3843526319"
46509,85.893169,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35603, Time=2754771244"
46510,85.893283,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35604, Time=2754771244"
46511,85.895054,192.168.178.52,192.168.178.59,RTP,1142,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35605, Time=2754771244"
46514,85.899008,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35606, Time=2754771244"
46516,85.901898,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35607, Time=2754771244"
46523,85.90452,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30756, Time=3843527279"
46524,85.906493,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35608, Time=2754771244"
46525,85.908885,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35609, Time=2754771244"
46533,85.912718,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35610, Time=2754771244"
46541,85.917531,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35611, Time=2754771244"
46542,85.919536,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35612, Time=2754771244"
46544,85.922565,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35613, Time=2754771244"
46545,85.924439,192.168.178.52,192.168.178.59,RTP,138,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30757, Time=3843528239"
46546,85.925586,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35614, Time=2754771244"
46547,85.928509,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35615, Time=2754771244"
46548,85.932446,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35616, Time=2754771244"
46549,85.936508,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35617, Time=2754771244"
46550,85.939229,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35618, Time=2754771244"
46551,85.942123,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35619, Time=2754771244"
46553,85.944934,192.168.178.52,192.168.178.59,RTP,149,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30758, Time=3843529199"
46554,85.945079,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35620, Time=2754771244"
46556,85.948979,192.168.178.52,192.168.178.59,RTP,1143,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35621, Time=2754771244, Mark"
46558,85.9596,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35622, Time=2754777004"
46559,85.959726,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35623, Time=2754777004"
46560,85.959788,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35624, Time=2754777004"
46561,85.961029,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35625, Time=2754777004"
46569,85.964648,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35626, Time=2754777004"
46570,85.96475,192.168.178.52,192.168.178.59,RTP,140,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30759, Time=3843530159"
46578,85.969121,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35627, Time=2754777004"
46584,85.972285,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35628, Time=2754777004"
46586,85.976018,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35629, Time=2754777004"
46587,85.978097,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35630, Time=2754777004"
46588,85.980985,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35631, Time=2754777004"
46590,85.984638,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35632, Time=2754777004"
46591,85.985018,192.168.178.52,192.168.178.59,RTP,139,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30760, Time=3843531119"
46592,85.988615,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35633, Time=2754777004"
46593,85.990807,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35634, Time=2754777004"
46594,85.993717,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35635, Time=2754777004"
46595,85.997976,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35636, Time=2754777004"
46599,86.000333,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35637, Time=2754777004"
46601,86.004226,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35638, Time=2754777004"
46602,86.005084,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30761, Time=3843532079"
46603,86.007114,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35639, Time=2754777004"
46606,86.010977,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35640, Time=2754777004"
46607,86.013483,192.168.178.52,192.168.178.59,RTP,1131,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35641, Time=2754777004"
46608,86.017328,192.168.178.52,192.168.178.59,RTP,1132,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35642, Time=2754777004"
46609,86.020268,192.168.178.52,192.168.178.59,RTP,1132,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35643, Time=2754777004, Mark"
46610,86.024028,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35644, Time=2754782764"
46611,86.024734,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30762, Time=3843533039"
46613,86.027575,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35645, Time=2754782764"
46614,86.029555,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35646, Time=2754782764"
46615,86.033296,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35647, Time=2754782764"
46619,86.037099,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35648, Time=2754782764"
46624,86.039998,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35649, Time=2754782764"
46632,86.043283,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35650, Time=2754782764"
46633,86.044491,192.168.178.52,192.168.178.59,RTP,141,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30763, Time=3843533999"
46634,86.046022,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35651, Time=2754782764"
46643,86.051056,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35652, Time=2754782764"
46646,86.052796,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35653, Time=2754782764"
46647,86.056853,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35654, Time=2754782764"
46648,86.059758,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35655, Time=2754782764"
46650,86.061889,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35656, Time=2754782764"
46651,86.064451,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=30764, Time=3843534959"
46652,86.066893,192.168.178.52,192.168.178.59,RTP,1158,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=35657, Time=2754782764"
